"","game.id","Date","team","div","conf","status","pts","diff","def.rank"
"1596",798,"Thu, Feb 12, 2015","Cleveland Cavaliers","Atlantic Division","East","v","98","-15","23"
"1597",799,"Thu, Feb 19, 2015","Los Angeles Clippers","Southwest Division","West","h","119","4","2"
"1598",799,"Thu, Feb 19, 2015","San Antonio Spurs","Atlantic Division","East","v","115","-4","1"
"1599",800,"Thu, Feb 19, 2015","Oklahoma City Thunder","Southwest Division","West","h","104","15","3"
"1600",800,"Thu, Feb 19, 2015","Dallas Mavericks","Atlantic Division","East","v","89","-15","9"
"1601",801,"Fri, Feb 20, 2015","Atlanta Hawks","Atlantic Division","East","h","80","-25","16"
"1602",801,"Fri, Feb 20, 2015","Toronto Raptors","Atlantic Division","East","v","105","25","12"
"1603",802,"Fri, Feb 20, 2015","Dallas Mavericks","Southwest Division","West","h","111","11","9"
"1604",802,"Fri, Feb 20, 2015","Houston Rockets","Atlantic Division","East","v","100","-11","5"
"1605",803,"Fri, Feb 20, 2015","Detroit Pistons","Central Division","East","h","100","9","24"
"1606",803,"Fri, Feb 20, 2015","Chicago Bulls","Atlantic Division","East","v","91","-9","14"
"1607",804,"Fri, Feb 20, 2015","Golden State Warriors","Southwest Division","West","h","110","11","4"
"1608",804,"Fri, Feb 20, 2015","San Antonio Spurs","Atlantic Division","East","v","99","-11","1"
"1609",805,"Fri, Feb 20, 2015","Los Angeles Lakers","Atlantic Division","West","h","105","-9","25"
"1610",805,"Fri, Feb 20, 2015","Brooklyn Nets","Atlantic Division","East","v","114","9","20"
"1611",806,"Fri, Feb 20, 2015","Milwaukee Bucks","Northwest Division","East","h","89","8","29"
"1612",806,"Fri, Feb 20, 2015","Denver Nuggets","Atlantic Division","East","v","81","-8","19"
"1613",807,"Fri, Feb 20, 2015","Minnesota Timberwolves","Pacific Division","West","h","111","2","10"
"1614",807,"Fri, Feb 20, 2015","Phoenix Suns","Atlantic Division","East","v","109","-2","11"
"1615",808,"Fri, Feb 20, 2015","New York Knicks","Southeast Division","East","h","87","-24","18"
"1616",808,"Fri, Feb 20, 2015","Miami Heat","Atlantic Division","East","v","111","24","6"
"1617",809,"Fri, Feb 20, 2015","Orlando Magic","Southwest Division","East","h","95","11","27"
"1618",809,"Fri, Feb 20, 2015","New Orleans Pelicans","Atlantic Division","East","v","84","-11","21"
"1619",810,"Fri, Feb 20, 2015","Philadelphia 76ers","Central Division","East","h","95","-11","30"
"1620",810,"Fri, Feb 20, 2015","Indiana Pacers","Atlantic Division","East","v","106","11","8"
"1621",811,"Fri, Feb 20, 2015","Sacramento Kings","Atlantic Division","West","h","109","8","22"
"1622",811,"Fri, Feb 20, 2015","Boston Celtics","Atlantic Division","East","v","101","-8","26"
"1623",812,"Fri, Feb 20, 2015","Utah Jazz","Northwest Division","West","h","92","16","28"
"1624",812,"Fri, Feb 20, 2015","Portland Trail Blazers","Atlantic Division","East","v","76","-16","7"
"1625",813,"Fri, Feb 20, 2015","Washington Wizards","Central Division","East","h","89","-38","15"
"1626",813,"Fri, Feb 20, 2015","Cleveland Cavaliers","Atlantic Division","East","v","127","38","23"
"1627",814,"Sat, Feb 21, 2015","Chicago Bulls","Pacific Division","East","h","112","5","14"
"1628",814,"Sat, Feb 21, 2015","Phoenix Suns","Atlantic Division","East","v","107","-5","11"
"1629",815,"Sat, Feb 21, 2015","Charlotte Hornets","Northwest Division","East","h","103","-7","17"
"1630",815,"Sat, Feb 21, 2015","Oklahoma City Thunder","Atlantic Division","East","v","110","7","3"
"1631",816,"Sat, Feb 21, 2015","Houston Rockets","Atlantic Division","West","h","98","22","5"
"1632",816,"Sat, Feb 21, 2015","Toronto Raptors","Atlantic Division","East","v","76","-22","12"
"1633",817,"Sat, Feb 21, 2015","Los Angeles Clippers","Pacific Division","West","h","126","27","2"
"1634",817,"Sat, Feb 21, 2015","Sacramento Kings","Atlantic Division","East","v","99","-27","22"
"1635",818,"Sat, Feb 21, 2015","Miami Heat","Southwest Division","East","h","91","-14","6"
"1636",818,"Sat, Feb 21, 2015","New Orleans Pelicans","Atlantic Division","East","v","105","14","21"
"1637",819,"Sun, Feb 22, 2015","Dallas Mavericks","Southeast Division","West","h","92","11","9"
"1638",819,"Sun, Feb 22, 2015","Charlotte Hornets","Atlantic Division","East","v","81","-11","17"
"1639",820,"Sun, Feb 22, 2015","Detroit Pistons","Southeast Division","East","h","106","17","24"
"1640",820,"Sun, Feb 22, 2015","Washington Wizards","Atlantic Division","East","v","89","-17","15"
"1641",821,"Sun, Feb 22, 2015","Indiana Pacers","Pacific Division","East","h","104","6","8"
"1642",821,"Sun, Feb 22, 2015","Golden State Warriors","Atlantic Division","East","v","98","-6","4"
"1643",822,"Sun, Feb 22, 2015","Los Angeles Lakers","Atlantic Division","West","h","118","7","25"
"1644",822,"Sun, Feb 22, 2015","Boston Celtics","Atlantic Division","East","v","111","-7","26"
"1645",823,"Sun, Feb 22, 2015","Milwaukee Bucks","Southeast Division","East","h","86","-11","29"
"1646",823,"Sun, Feb 22, 2015","Atlanta Hawks","Atlantic Division","East","v","97","11","16"
"1647",824,"Sun, Feb 22, 2015","New York Knicks","Central Division","East","h","83","-18","18"
"1648",824,"Sun, Feb 22, 2015","Cleveland Cavaliers","Atlantic Division","East","v","101","18","23"
"1649",825,"Sun, Feb 22, 2015","Oklahoma City Thunder","Northwest Division","West","h","119","25","3"
"1650",825,"Sun, Feb 22, 2015","Denver Nuggets","Atlantic Division","East","v","94","-25","19"
"1651",826,"Sun, Feb 22, 2015","Orlando Magic","Atlantic Division","East","h","103","5","27"
"1652",826,"Sun, Feb 22, 2015","Philadelphia 76ers","Atlantic Division","East","v","98","-5","30"
"1653",827,"Sun, Feb 22, 2015","Portland Trail Blazers","Southwest Division","West","h","92","-6","7"
"1654",827,"Sun, Feb 22, 2015","Memphis Grizzlies","Atlantic Division","East","v","98","6","13"
"1655",828,"Mon, Feb 23, 2015","Chicago Bulls","Central Division","East","h","87","16","14"
"1656",828,"Mon, Feb 23, 2015","Milwaukee Bucks","Atlantic Division","East","v","71","-16","29"
"1657",829,"Mon, Feb 23, 2015","Denver Nuggets","Atlantic Division","West","h","82","-28","19"
"1658",829,"Mon, Feb 23, 2015","Brooklyn Nets","Atlantic Division","East","v","110","28","20"
"1659",830,"Mon, Feb 23, 2015","Houston Rockets","Southwest Division","West","h","113","11","5"
"1660",830,"Mon, Feb 23, 2015","Minnesota Timberwolves","Atlantic Division","East","v","102","-11","10"
"1661",831,"Mon, Feb 23, 2015","Los Angeles Clippers","Southwest Division","West","h","87","-3","2"
"1662",831,"Mon, Feb 23, 2015","Memphis Grizzlies","Atlantic Division","East","v","90","3","13"
"1663",832,"Mon, Feb 23, 2015","Miami Heat","Atlantic Division","East","h","119","11","6"
"1664",832,"Mon, Feb 23, 2015","Philadelphia 76ers","Atlantic Division","East","v","108","-11","30"
"1665",833,"Mon, Feb 23, 2015","New Orleans Pelicans","Atlantic Division","West","h","100","3","21"
"1666",833,"Mon, Feb 23, 2015","Toronto Raptors","Atlantic Division","East","v","97","-3","12"
"1667",834,"Mon, Feb 23, 2015","Phoenix Suns","Atlantic Division","West","h","110","-5","11"
"1668",834,"Mon, Feb 23, 2015","Boston Celtics","Atlantic Division","East","v","115","5","26"
"1669",835,"Mon, Feb 23, 2015","Utah Jazz","Southwest Division","West","h","90","9","28"
"1670",835,"Mon, Feb 23, 2015","San Antonio Spurs","Atlantic Division","East","v","81","-9","1"
"1671",836,"Tue, Feb 24, 2015","Dallas Mavericks","Atlantic Division","West","h","99","7","9"
"1672",836,"Tue, Feb 24, 2015","Toronto Raptors","Atlantic Division","East","v","92","-7","12"
"1673",837,"Tue, Feb 24, 2015","Detroit Pistons","Central Division","East","h","93","-9","24"
"1674",837,"Tue, Feb 24, 2015","Cleveland Cavaliers","Atlantic Division","East","v","102","9","23"
"1675",838,"Tue, Feb 24, 2015","Oklahoma City Thunder","Central Division","West","h","105","13","3"
"1676",838,"Tue, Feb 24, 2015","Indiana Pacers","Atlantic Division","East","v","92","-13","8"
"1677",839,"Tue, Feb 24, 2015","Washington Wizards","Pacific Division","East","h","107","-7","15"
"1678",839,"Tue, Feb 24, 2015","Golden State Warriors","Atlantic Division","East","v","114","7","4"
"1679",840,"Wed, Feb 25, 2015","Atlanta Hawks","Southwest Division","East","h","104","17","16"
"1680",840,"Wed, Feb 25, 2015","Dallas Mavericks","Atlantic Division","East","v","87","-17","9"
"1681",841,"Wed, Feb 25, 2015","Boston Celtics","Atlantic Division","East","h","115","21","26"
"1682",841,"Wed, Feb 25, 2015","New York Knicks","Atlantic Division","East","v","94","-21","18"
"1683",842,"Wed, Feb 25, 2015","Chicago Bulls","Southeast Division","East","h","86","-12","14"
"1684",842,"Wed, Feb 25, 2015","Charlotte Hornets","Atlantic Division","East","v","98","12","17"
"1685",843,"Wed, Feb 25, 2015","Denver Nuggets","Pacific Division","West","h","96","-14","19"
"1686",843,"Wed, Feb 25, 2015","Phoenix Suns","Atlantic Division","East","v","110","14","11"
"1687",844,"Wed, Feb 25, 2015","Houston Rockets","Pacific Division","West","h","110","5","5"
"1688",844,"Wed, Feb 25, 2015","Los Angeles Clippers","Atlantic Division","East","v","105","-5","2"
"1689",845,"Wed, Feb 25, 2015","Milwaukee Bucks","Atlantic Division","East","h","104","16","29"
"1690",845,"Wed, Feb 25, 2015","Philadelphia 76ers","Atlantic Division","East","v","88","-16","30"
"1691",846,"Wed, Feb 25, 2015","Minnesota Timberwolves","Southeast Division","West","h","97","20","10"
"1692",846,"Wed, Feb 25, 2015","Washington Wizards","Atlantic Division","East","v","77","-20","15"
"1693",847,"Wed, Feb 25, 2015","New Orleans Pelicans","Atlantic Division","West","h","102","6","21"
"1694",847,"Wed, Feb 25, 2015","Brooklyn Nets","Atlantic Division","East","v","96","-6","20"
"1695",848,"Wed, Feb 25, 2015","Orlando Magic","Southeast Division","East","h","90","-3","27"
"1696",848,"Wed, Feb 25, 2015","Miami Heat","Atlantic Division","East","v","93","3","6"
"1697",849,"Wed, Feb 25, 2015","Portland Trail Blazers","Southwest Division","West","h","111","16","7"
"1698",849,"Wed, Feb 25, 2015","San Antonio Spurs","Atlantic Division","East","v","95","-16","1"
"1699",850,"Wed, Feb 25, 2015","Sacramento Kings","Southwest Division","West","h","102","12","22"
"1700",850,"Wed, Feb 25, 2015","Memphis Grizzlies","Atlantic Division","East","v","90","-12","13"
"1701",851,"Wed, Feb 25, 2015","Utah Jazz","Pacific Division","West","h","97","-3","28"
"1702",851,"Wed, Feb 25, 2015","Los Angeles Lakers","Atlantic Division","East","v","100","3","25"
"1703",852,"Thu, Feb 26, 2015","Cleveland Cavaliers","Pacific Division","East","h","110","11","23"
"1704",852,"Thu, Feb 26, 2015","Golden State Warriors","Atlantic Division","East","v","99","-11","4"
"1705",853,"Thu, Feb 26, 2015","Phoenix Suns","Northwest Division","West","h","117","4","11"
"1706",853,"Thu, Feb 26, 2015","Oklahoma City Thunder","Atlantic Division","East","v","113","-4","3"
"1707",854,"Fri, Feb 27, 2015","Atlanta Hawks","Southeast Division","East","h","95","7","16"
"1708",854,"Fri, Feb 27, 2015","Orlando Magic","Atlantic Division","East","v","88","-7","27"
"1709",855,"Fri, Feb 27, 2015","Boston Celtics","Southeast Division","East","h","106","8","26"
"1710",855,"Fri, Feb 27, 2015","Charlotte Hornets","Atlantic Division","East","v","98","-8","17"
"1711",856,"Fri, Feb 27, 2015","Chicago Bulls","Southwest Division","East","h","96","7","14"
"1712",856,"Fri, Feb 27, 2015","Minnesota Timberwolves","Atlantic Division","East","v","89","-7","10"
"1713",857,"Fri, Feb 27, 2015","Denver Nuggets","Northwest Division","West","h","82","-22","19"
"1714",857,"Fri, Feb 27, 2015","Utah Jazz","Atlantic Division","East","v","104","22","28"
"1715",858,"Fri, Feb 27, 2015","Detroit Pistons","Atlantic Division","East","h","115","-6","24"
"1716",858,"Fri, Feb 27, 2015","New York Knicks","Atlantic Division","East","v","121","6","18"
"1717",859,"Fri, Feb 27, 2015","Houston Rockets","Atlantic Division","West","h","102","4","5"
"1718",859,"Fri, Feb 27, 2015","Brooklyn Nets","Atlantic Division","East","v","98","-4","20"
"1719",860,"Fri, Feb 27, 2015","Indiana Pacers","Central Division","East","h","93","7","8"
"1720",860,"Fri, Feb 27, 2015","Cleveland Cavaliers","Atlantic Division","East","v","86","-7","23"
"1721",861,"Fri, Feb 27, 2015","Los Angeles Lakers","Central Division","West","h","101","8","25"
"1722",861,"Fri, Feb 27, 2015","Milwaukee Bucks","Atlantic Division","East","v","93","-8","29"
"1723",862,"Fri, Feb 27, 2015","Memphis Grizzlies","Pacific Division","West","h","79","-18","13"
"1724",862,"Fri, Feb 27, 2015","Los Angeles Clippers","Atlantic Division","East","v","97","18","2"
"1725",863,"Fri, Feb 27, 2015","New Orleans Pelicans","Southeast Division","West","h","104","2","21"
"1726",863,"Fri, Feb 27, 2015","Miami Heat","Atlantic Division","East","v","102","-2","6"
"1727",864,"Fri, Feb 27, 2015","Philadelphia 76ers","Southeast Division","East","h","89","8","30"
"1728",864,"Fri, Feb 27, 2015","Washington Wizards","Atlantic Division","East","v","81","-8","15"
"1729",865,"Fri, Feb 27, 2015","Portland Trail Blazers","Northwest Division","West","h","115","3","7"
"1730",865,"Fri, Feb 27, 2015","Oklahoma City Thunder","Atlantic Division","East","v","112","-3","3"
"1731",866,"Fri, Feb 27, 2015","Sacramento Kings","Southwest Division","West","h","96","-11","22"
"1732",866,"Fri, Feb 27, 2015","San Antonio Spurs","Atlantic Division","East","v","107","11","1"
"1733",867,"Fri, Feb 27, 2015","Toronto Raptors","Pacific Division","East","h","89","-24","12"
"1734",867,"Fri, Feb 27, 2015","Golden State Warriors","Atlantic Division","East","v","113","24","4"
"1735",868,"Sat, Feb 28, 2015","Dallas Mavericks","Atlantic Division","West","h","94","-10","9"
"1736",868,"Sat, Feb 28, 2015","Brooklyn Nets","Atlantic Division","East","v","104","10","20"
"1737",869,"Sat, Feb 28, 2015","Miami Heat","Southeast Division","East","h","91","-2","6"
"1738",869,"Sat, Feb 28, 2015","Atlanta Hawks","Atlantic Division","East","v","93","2","16"
"1739",870,"Sat, Feb 28, 2015","Minnesota Timberwolves","Southwest Division","West","h","97","-4","10"
"1740",870,"Sat, Feb 28, 2015","Memphis Grizzlies","Atlantic Division","East","v","101","4","13"
"1741",871,"Sat, Feb 28, 2015","New York Knicks","Atlantic Division","East","h","103","5","18"
"1742",871,"Sat, Feb 28, 2015","Toronto Raptors","Atlantic Division","East","v","98","-5","12"
"1743",872,"Sat, Feb 28, 2015","Phoenix Suns","Southwest Division","West","h","74","-27","11"
"1744",872,"Sat, Feb 28, 2015","San Antonio Spurs","Atlantic Division","East","v","101","27","1"
"1745",873,"Sat, Feb 28, 2015","Utah Jazz","Central Division","West","h","82","7","28"
"1746",873,"Sat, Feb 28, 2015","Milwaukee Bucks","Atlantic Division","East","v","75","-7","29"
"1747",874,"Sat, Feb 28, 2015","Washington Wizards","Central Division","East","h","99","4","15"
"1748",874,"Sat, Feb 28, 2015","Detroit Pistons","Atlantic Division","East","v","95","-4","24"
"1749",875,"Sun, Mar 1, 2015","Boston Celtics","Pacific Division","East","h","101","-5","26"
"1750",875,"Sun, Mar 1, 2015","Golden State Warriors","Atlantic Division","East","v","106","5","4"
"1751",876,"Sun, Mar 1, 2015","Chicago Bulls","Pacific Division","East","h","86","-10","14"
"1752",876,"Sun, Mar 1, 2015","Los Angeles Clippers","Atlantic Division","East","v","96","10","2"
"1753",877,"Sun, Mar 1, 2015","Denver Nuggets","Southwest Division","West","h","92","-7","19"
"1754",877,"Sun, Mar 1, 2015","New Orleans Pelicans","Atlantic Division","East","v","99","7","21"
"1755",878,"Sun, Mar 1, 2015","Houston Rockets","Central Division","West","h","105","2","5"
"1756",878,"Sun, Mar 1, 2015","Cleveland Cavaliers","Atlantic Division","East","v","103","-2","23"
"1757",879,"Sun, Mar 1, 2015","Indiana Pacers","Atlantic Division","East","h","94","20","8"
"1758",879,"Sun, Mar 1, 2015","Philadelphia 76ers","Atlantic Division","East","v","74","-20","30"
"1759",880,"Sun, Mar 1, 2015","Los Angeles Lakers","Northwest Division","West","h","101","-7","25"
"1760",880,"Sun, Mar 1, 2015","Oklahoma City Thunder","Atlantic Division","East","v","108","7","3"
"1761",881,"Sun, Mar 1, 2015","Orlando Magic","Southeast Division","East","h","83","-15","27"
"1762",881,"Sun, Mar 1, 2015","Charlotte Hornets","Atlantic Division","East","v","98","15","17"
"1763",882,"Sun, Mar 1, 2015","Sacramento Kings","Northwest Division","West","h","99","-11","22"
"1764",882,"Sun, Mar 1, 2015","Portland Trail Blazers","Atlantic Division","East","v","110","11","7"
"1765",883,"Mon, Mar 2, 2015","Brooklyn Nets","Pacific Division","East","h","110","2","20"
"1766",883,"Mon, Mar 2, 2015","Golden State Warriors","Atlantic Division","East","v","108","-2","4"
"1767",884,"Mon, Mar 2, 2015","Dallas Mavericks","Southwest Division","West","h","102","9","9"
"1768",884,"Mon, Mar 2, 2015","New Orleans Pelicans","Atlantic Division","East","v","93","-9","21"
"1769",885,"Mon, Mar 2, 2015","Miami Heat","Pacific Division","East","h","115","17","6"
"1770",885,"Mon, Mar 2, 2015","Phoenix Suns","Atlantic Division","East","v","98","-17","11"
"1771",886,"Mon, Mar 2, 2015","Minnesota Timberwolves","Pacific Division","West","h","105","-5","10"
"1772",886,"Mon, Mar 2, 2015","Los Angeles Clippers","Atlantic Division","East","v","110","5","2"
"1773",887,"Mon, Mar 2, 2015","Philadelphia 76ers","Atlantic Division","East","h","103","-11","30"
"1774",887,"Mon, Mar 2, 2015","Toronto Raptors","Atlantic Division","East","v","114","11","12"
"1775",888,"Tue, Mar 3, 2015","Atlanta Hawks","Southwest Division","East","h","104","8","16"
"1776",888,"Tue, Mar 3, 2015","Houston Rockets","Atlantic Division","East","v","96","-8","5"
"1777",889,"Tue, Mar 3, 2015","Chicago Bulls","Southeast Division","East","h","97","5","14"
"1778",889,"Tue, Mar 3, 2015","Washington Wizards","Atlantic Division","East","v","92","-5","15"
"1779",890,"Tue, Mar 3, 2015","Charlotte Hornets","Pacific Division","East","h","104","1","17"
"1780",890,"Tue, Mar 3, 2015","Los Angeles Lakers","Atlantic Division","East","v","103","-1","25"
"1781",891,"Tue, Mar 3, 2015","Cleveland Cavaliers","Atlantic Division","East","h","110","31","23"
"1782",891,"Tue, Mar 3, 2015","Boston Celtics","Atlantic Division","East","v","79","-31","26"
"1783",892,"Tue, Mar 3, 2015","Denver Nuggets","Central Division","West","h","106","11","19"
